Arc_ID,aquifer_groundwater_recharge_fator,GTEMP_1971_2000,max_groundwater_recharge,max_soil_water_content,mean_basin_slope_class,open_water_fraction,permanent_snow_ice_fraction,cell_area,super_basin_id,basin_identifier,area_max_soil,gamma,upstream_cell_area,upstream_cell_area_max_soil,max_soil_water_content_weight,aquifer_groundwater_recharge_fator_weight,GTEMP_1971_2000_weight,max_groundwater_recharge_weight,mean_basin_slope_class_weight,open_water_fraction_weight,permanent_snow_ice_fraction_weight,ln_gamma,gamma_estimated,gamma_final
44093,50,25.95,450.0,3.3,12,0.1048,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44094,50,26.22,475.0,3.3,16,0.0,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44095,50,26.44,500.0,2.4,20,0.0,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44096,50,26.64,550.0,2.4,19,0.0,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44097,50,26.77,550.0,3.6,10,8.43029,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44098,50,26.88,550.0,2.4,10,0.0,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44099,50,26.98,550.0,2.4,11,0.0,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44100,50,27.07,550.0,2.4,16,0.0,0,2822.9534,44097,44097,2822.9534,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44375,50,26.41,525.0,4.6,24,0.6981,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44376,50,26.69,575.0,2.7,14,0.0,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44377,50,26.89,550.0,2.4,18,0.0,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44378,50,27.05,550.0,2.4,13,0.0,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44379,50,27.17,550.0,2.4,11,0.0,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44380,50,27.27,550.0,2.4,10,0.0,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44381,50,27.35,550.0,2.4,10,0.0,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44382,70,27.28,550.0,2.8,10,0.11061,0,2833.4421,44097,44097,2833.4421,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44657,70,26.89,650.0,3.6,22,1.8238,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44658,70,27.12,575.0,2.8,14,0.5522,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44659,70,26.98,600.0,2.9,14,0.6493,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44660,50,26.94,625.0,3.2,13,0.0,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44661,50,27.42,625.0,3.2,12,0.0,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44662,50,27.5,600.0,3.2,10,0.0,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44663,70,27.38,625.0,4.7,10,0.0,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44664,70,27.13,650.0,6.4,10,0.0,0,2843.717,44097,44097,2843.717,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44942,70,26.82,650.0,5.4,16,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44943,70,26.86,675.0,4.6,23,1.7057,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44944,100,26.98,700.0,4.4,14,1.4798,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44945,100,27.04,700.0,4.2,11,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44946,100,26.98,700.0,4.2,10,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44947,100,27.24,700.0,4.2,10,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44948,100,27.31,700.0,5.2,10,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44949,70,27.32,675.0,6.2,10,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
44950,70,27.38,650.0,6.4,10,0.0,0,2853.7778,44097,44097,2853.7778,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45225,70,26.77,600.0,6.6,37,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45226,70,27.31,650.0,5.8,37,1.2679,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45228,100,27.51,700.0,4.3,24,0.9956,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45229,100,27.51,675.0,5.1,19,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45230,100,27.61,650.0,5.6,11,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45231,100,27.69,700.0,4.4,10,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45232,100,27.76,700.0,4.4,10,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45233,100,27.81,700.0,4.3,10,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45234,100,27.8,700.0,4.3,10,0.0,0,2863.624,44097,44097,2863.624,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45504,70,27.09,650.0,5.4,38,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45508,100,27.84,650.0,5.5,18,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45509,100,27.97,700.0,4.2,11,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45510,100,28.02,700.0,4.2,10,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45511,100,28.05,700.0,4.2,10,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45512,100,28.08,700.0,4.2,10,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45513,100,28.09,700.0,4.5,10,0.0,0,2873.2546,44097,44097,2873.2546,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45772,100,28.19,675.0,5.0,16,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45773,100,28.3,700.0,4.2,11,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45774,100,28.37,700.0,4.2,10,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45775,100,28.16,700.0,4.2,10,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45776,100,28.3,700.0,4.2,10,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45777,100,28.35,700.0,4.2,10,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
45778,100,28.35,700.0,4.2,10,0.0,0,2882.6692,44097,44097,2882.6692,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46023,100,28.26,625.0,6.4,20,1.5237,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46024,100,28.52,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46025,100,28.53,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46026,100,28.59,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46027,100,28.63,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46028,100,28.55,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46029,100,28.55,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46030,100,28.56,700.0,4.2,12,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46031,100,28.57,700.0,4.2,10,0.0,0,2891.8672,44097,44097,2891.8672,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46279,100,28.69,700.0,4.7,12,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46280,100,28.31,700.0,4.2,11,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46281,100,28.21,700.0,4.2,10,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46282,100,28.53,700.0,4.2,10,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46283,100,28.77,700.0,4.2,10,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46284,100,28.79,700.0,4.2,10,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46285,100,28.78,700.0,4.2,11,0.0,0,2900.8481,44097,44097,2900.8481,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46523,100,28.55,700.0,4.2,16,0.0,0,2909.6116,44097,44097,2909.6116,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46524,100,28.51,700.0,4.2,11,0.0,0,2909.6116,44097,44097,2909.6116,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46525,100,28.87,700.0,4.2,10,0.0,0,2909.6116,44097,44097,2909.6116,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46526,100,28.93,700.0,4.2,10,0.0,0,2909.6116,44097,44097,2909.6116,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
46527,100,28.94,700.0,4.2,10,0.0,0,2909.6116,44097,44097,2909.6116,,422506.3891,422506.3891,4.288309368574232,74.28171937909282,26.115156311698957,567.5295215671805,17.320929749462103,0.379094186377112,0.0,,5.0,5.0
40890,100,20.85,525.0,8.9,49,0.0,0,2693.679,40891,40891,2693.679,,10787.5079,10787.5079,7.071590805509398,100.0,20.34261059933963,506.2129435381456,49.00355742033801,0.23284288377327628,0.0,,3.271615035571561,3.271615035571561
40891,100,22.07,550.0,9.3,41,0.0,0,2693.679,40891,40891,2693.679,,10787.5079,10787.5079,7.071590805509398,100.0,20.34261059933963,506.2129435381456,49.00355742033801,0.23284288377327628,0.0,,3.271615035571561,3.271615035571561
40892,100,20.13,475.0,5.9,54,0.0,0,2693.679,40891,40891,2693.679,,10787.5079,10787.5079,7.071590805509398,100.0,20.34261059933963,506.2129435381456,49.00355742033801,0.23284288377327628,0.0,,3.271615035571561,3.271615035571561
41204,100,18.33,475.0,4.2,52,0.92807,0,2706.4709,40891,40891,2706.4709,,10787.5079,10787.5079,7.071590805509398,100.0,20.34261059933963,506.2129435381456,49.00355742033801,0.23284288377327628,0.0,,3.271615035571561,3.271615035571561
40894,100,18.32,475.0,7.2,54,0.0,0,2693.679,41209,41209,2693.679,,5400.1499,5400.1499,4.794314868926138,74.94077988464727,20.07414540807469,462.47038994232355,57.00710641384232,0.0,0.0,,2.389235267775838,2.389235267775838
41209,50,21.82,450.0,2.4,60,0.0,0,2706.4709,41209,41209,2706.4709,,5400.1499,5400.1499,4.794314868926138,74.94077988464727,20.07414540807469,462.47038994232355,57.00710641384232,0.0,0.0,,2.389235267775838,2.389235267775838
40897,70,19.03,475.0,3.5,50,0.0,0,2693.679,40898,40898,2693.679,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
40898,70,19.81,550.0,6.3,38,0.0,0,2693.679,40898,40898,2693.679,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
40899,70,19.7,525.0,5.6,48,0.0,0,2693.679,40898,40898,2693.679,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41211,70,19.05,500.0,3.5,55,0.0,0,2706.4709,40898,40898,2706.4709,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41212,70,20.45,525.0,6.2,40,0.0,0,2706.4709,40898,40898,2706.4709,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41213,70,20.43,525.0,5.8,43,0.0,0,2706.4709,40898,40898,2706.4709,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41214,70,20.71,525.0,5.7,45,0.0,0,2706.4709,40898,40898,2706.4709,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41530,50,19.01,550.0,4.7,56,0.0,0,2719.0571,40898,40898,2719.0571,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41531,70,20.54,550.0,5.0,48,0.0,0,2719.0571,40898,40898,2719.0571,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41532,70,20.82,525.0,7.3,43,0.0,0,2719.0571,40898,40898,2719.0571,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41533,70,21.12,525.0,6.5,43,0.0,0,2719.0571,40898,40898,2719.0571,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41845,50,19.25,475.0,3.2,56,0.0,0,2731.437,40898,40898,2731.437,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41846,70,20.43,500.0,4.4,47,0.0,0,2731.437,40898,40898,2731.437,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
41847,70,21.8,500.0,4.5,43,0.0381,0,2731.437,40898,40898,2731.437,,37977.46,37977.46,5.155902191194461,67.12961630398662,20.1551786737449,517.8327330869416,46.791838361491266,0.002740250393259581,0.0,,3.163731164701687,3.163731164701687
40921,100,25.71,600.0,7.0,31,0.0,0,2693.679,40921,40921,2693.679,,2693.679,2693.679,7.0,100.0,25.710000000000004,600.0,31.0,0.0,0.0,,5.0,5.0
40922,100,25.94,600.0,8.0,30,0.0,0,2693.679,40922,40922,2693.679,,2693.679,2693.679,8.0,100.0,25.940000000000005,600.0,29.999999999999996,0.0,0.0,,5.0,5.0
40926,100,16.87,410.0,39.5,60,0.0,0,2693.679,41557,41557,2693.679,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41239,100,21.41,350.0,13.3,57,0.0,0,2706.4709,41557,41557,2706.4709,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41240,100,20.37,350.0,62.5,58,0.0,0,2706.4709,41557,41557,2706.4709,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41241,100,16.6,350.0,64.0,62,0.0,0,2706.4709,41557,41557,2706.4709,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41242,100,18.45,350.0,65.0,60,0.0,0,2706.4709,41557,41557,2706.4709,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41243,100,20.42,390.0,45.0,50,0.0,0,2706.4709,41557,41557,2706.4709,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41557,100,25.02,350.0,13.5,39,0.0,0,2719.0571,41557,41557,2719.0571,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41558,100,22.91,350.0,14.1,53,0.0,0,2719.0571,41557,41557,2719.0571,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41559,100,22.86,330.0,14.2,57,0.0,0,2719.0571,41557,41557,2719.0571,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41560,100,22.05,350.0,66.0,59,0.0,0,2719.0571,41557,41557,2719.0571,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41561,100,21.01,350.0,12.6,57,0.0,0,2719.0571,41557,41557,2719.0571,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41562,100,19.81,370.0,12.1,56,0.0,0,2719.0571,41557,41557,2719.0571,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41872,100,22.65,350.0,12.8,56,0.0,0,2731.437,41557,41557,2731.437,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41873,100,21.78,350.0,11.8,50,0.0,0,2731.437,41557,41557,2731.437,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
41874,100,21.24,350.0,13.0,54,0.0,0,2731.437,41557,41557,2731.437,,40734.687099999996,40734.687099999996,30.57477390737095,100.00000000000001,20.902315941221506,356.6253013147608,55.19190884861369,0.0,0.0,,2.7735294148744796,2.7735294148744796
40931,100,16.19,430.0,7.4,47,0.0,0,2693.679,40931,40931,2693.679,,8106.6208,8106.6208,12.441275717497481,100.0,16.854380044888742,430.0,51.34017114751439,0.0,0.0,,2.992354143989949,2.992354143989949
